"","id","taxon","observer","source","date","county","location_quality","latitude","longitude","location_description","accuracy_square_meters","plant","phenology","phenology_code"
"284","io122079","Amsinckia menziesii","Cynthia Powell",NA,2024-03-20,"Contra Costa","high",37.959558,-122.137061,NA,50,"Amsinckia menziesii",NA,NA
"285","io125578","Amsinckia menziesii","Cynthia Powell",NA,2024-04-18,"Contra Costa","high",37.92431,-122.17894,NA,50,"Amsinckia menziesii",NA,NA
"286","io149610","Amsinckia menziesii","Cynthia Powell",NA,2025-03-22,"Contra Costa","high",37.83696,-121.68952,NA,314,"Amsinckia menziesii",NA,NA
"287","io149643","Amsinckia menziesii","Cynthia Powell",NA,2025-03-22,"Contra Costa","high",37.84761,-121.69807,NA,201,"Amsinckia menziesii",NA,NA
"288","io149733","Amsinckia menziesii","Becca Williams","Sonoma County Regional Parks Natural Resources",2025-03-24,"Sonoma","high",38.365827,-122.507499,NA,50,"Amsinckia menziesii",NA,NA
"289","io149738","Amsinckia menziesii","Becca Williams","Sonoma County Regional Parks Natural Resources",2025-03-24,"Sonoma","high",38.36549,-122.50659,NA,50,"Amsinckia menziesii",NA,NA
"290","io149742","Amsinckia menziesii","Becca Williams","Sonoma County Regional Parks Natural Resources",2025-03-24,"Sonoma","high",38.365945,-122.50627,NA,28,"Amsinckia menziesii",NA,NA
"291","io150164","Amsinckia menziesii","Mel Letterman","Irvine Ranch Conservancy",2025-03-28,"Orange","high",33.718208,-117.671613,"Limestone Canyon (OC)",50,"Amsinckia menziesii","Flowering","F"
"292","io150280","Amsinckia menziesii","Ron Vanderhoff",NA,2025-03-29,"Kern","high",35.30363,-118.61155,"Randall Preserve, +/- 600m N Caliente Bodfish Road at .9km ENE Caliente School, NW ot Tehachapi",50,"Amsinckia menziesii","Flowering","F"
"293","io151148","Amsinckia menziesii","Ron Vanderhoff",NA,2025-04-10,"Orange","high",33.660325,-117.426895,"#fire N Main Divide Rd., 2.4 rd. mi. NW SR74, SW side, Santa Ana Mts.",50,"Amsinckia menziesii","Flowering","F"
"294","io151302","Amsinckia menziesii","Cynthia Powell",NA,2025-04-10,"Solano","high",38.37983,-121.80453,NA,113,"Amsinckia menziesii",NA,NA
"295","io151836","Amsinckia menziesii","Ron Vanderhoff",NA,2025-04-17,"Orange","high",33.83997,-117.738787,"Weir Canyon Trail, +/- 50m due S junction Old Weir Canyon Trail, Santiago Oaks Regional Park, Santa Ana Mts.",50,"Amsinckia menziesii","Flowering","F"
"296","io153753","Amsinckia menziesii","Mary Conway",NA,2025-05-01,"Monterey","high",36.479661,-121.75934,NA,50,"Amsinckia menziesii",NA,NA
"297","io44546","Amsinckia menziesii","Rebecca Nelson",NA,2021-04-04,"Lake","high",38.86371,-122.40592,"Near road",78,"Amsinckia menziesii","Flowering","F"
"298","io44554","Amsinckia menziesii","Rebecca Nelson",NA,2021-04-04,"Lake","high",38.86371,-122.4059,"Near road",78,"Amsinckia menziesii","Flowering","F"
"299","io44638","Amsinckia menziesii","Ambrose Cruz",NA,2021-04-06,"San Mateo","high",37.476179,-122.12754,"West side trail",50,"Amsinckia menziesii","Flowering","F"
"300","io46978","Amsinckia menziesii","Sheri Hagwood",NA,2021-04-26,"Siskiyou","high",41.707828,-122.65798,NA,314,"Amsinckia menziesii",NA,NA
"301","io47903","Amsinckia menziesii","Juan Rios","Plant Observation",2021-05-10,"Stanislaus","high",37.523343,-120.850182,"Research Plot at CSU Stanislaus campus.",50,"Amsinckia menziesii",NA,NA
"302","io60793","Amsinckia menziesii","Ron Vanderhoff",NA,2022-02-17,"Orange","high",33.537418,-117.550513,"10m W of Ortega Flats Campground, Caspers Park",50,"Amsinckia menziesii","Flowering","F"
"303","io60796","Amsinckia menziesii","Ron Vanderhoff",NA,2022-02-17,"Orange","high",33.535085,-117.550975,"Caspers Park Road, ca 100m N of entrance kiosk, Caspers Park",50,"Amsinckia menziesii","Flowering","F"
"304","io60933","Amsinckia menziesii","Catherine Chang",NA,2022-02-20,"Contra Costa","high",37.968505,-121.831147,NA,201,"Amsinckia menziesii",NA,NA
"305","io62118","Amsinckia menziesii","Ron Vanderhoff",NA,2022-03-13,"Orange","high",33.495542,-117.639246,"West La Rhonda Trail, San Juan Capistrano",50,"Amsinckia menziesii","Flowering","F"
"306","io80402","Amsinckia menziesii","Ron Vanderhoff",NA,2022-12-29,"Orange","high",33.811828,-117.796188,"Old gravel pit, NW Corner Santiago Cyn. Rd and Cannon St., Orange",50,"Amsinckia menziesii","Flowering","F"
"307","io81287","Amsinckia menziesii","Ron Vanderhoff",NA,2023-01-29,"Orange","high",33.689705,-117.631687,"Vulture View Rd., ca 120 m N junct. of Sage Scrub Trail, Whiting Ranch Park",50,"Amsinckia menziesii","Flowering","F"
"308","io81676","Amsinckia menziesii","Ron Vanderhoff",NA,2023-02-05,"Orange","high",33.707087,-117.655547,"Bolero Lookout Road, 300 m W of Santiago Cyn. Rd., Whiting Ranch Park",50,"Amsinckia menziesii","Flowering","F"
"309","io82447","Amsinckia menziesii","Ron Vanderhoff",NA,2023-02-19,"Orange","high",33.694163,-117.650108,"ca 450m N of water tank at base of Water Tank Rd., Whiting Ranch Park",50,"Amsinckia menziesii","Flowering","F"
"310","io82979","Amsinckia menziesii","Ron Vanderhoff",NA,2023-03-02,"Orange","high",33.637362,-117.825247,"N of junction Anteater Rd. and Culver Drive, UCI, Irvine",50,"Amsinckia menziesii","Flowering","F"
"311","io83440","Amsinckia menziesii","David Strauch",NA,2023-03-12,"Los Angeles","high",34.184145,-118.498703,"Sepulveda Basin, San Fernando Valley",50,"Amsinckia menziesii",NA,NA
"312","io8844","Amsinckia menziesii","Hailey Laskey",NA,2019-03-07,"San Diego","high",33.097305,-116.462683,"Scour through willows, cottonwoods and encroaching mesquite. Amsinckia, phacelia, descurania herb layer throughout.",78,"Amsinckia menziesii",NA,NA
"313","io8954","Amsinckia menziesii","keith wayne garcia",NA,2019-03-10,"Riverside","high",33.715046,-117.439776,"#fire",113,"Amsinckia menziesii",NA,NA
"314","io9784","Amsinckia menziesii","keith wayne garcia",NA,2019-03-28,"San Bernardino","high",34.135006,-117.410382,NA,113,"Amsinckia menziesii",NA,NA
"315","mg108547","Amsinckia menziesii","Talila Golan",NA,2020-04-04,"Alameda","high",37.57047,-121.944118,"#fire",1265,"Amsinckia menziesii",NA,NA
"316","mg127964","Amsinckia menziesii","Lynn Overtree",NA,2021-03-13,"Monterey","high",36.832721,-121.613399,"Land Trust of Santa Cruz County's Rocks Ranch. Surveyed with Ken Hickman.",10916,"Amsinckia menziesii","Flowering","F"
"317","mg128415","Amsinckia menziesii","Cynthia Powell",NA,2021-03-20,"Contra Costa","high",37.913715,-121.948819,NA,812,"Amsinckia menziesii",NA,NA
"318","mg128523","Amsinckia menziesii","David popp",NA,2021-03-21,"Butte","high",39.601352,-121.660918,NA,2243,"Amsinckia menziesii",NA,NA
"319","mg128785","Amsinckia menziesii","R.A. Chasey",NA,2021-03-22,"San Joaquin","high",37.652544,-121.487458,NA,34,"Amsinckia menziesii",NA,NA
"320","mg129788","Amsinckia menziesii","David popp",NA,2021-03-30,"Butte","high",39.536198,-121.589832,NA,98,"Amsinckia menziesii","Flowering","F"
"321","mg130047","Amsinckia menziesii","David popp",NA,2021-04-02,"Butte","high",39.552643,-121.625357,"#fire",57,"Amsinckia menziesii","Flowering","F"
"322","mg130572","Amsinckia menziesii","David popp",NA,2021-04-07,"Butte","high",39.580512,-121.556063,NA,144,"Amsinckia menziesii","Flowering","F"
"323","mg131350","Amsinckia menziesii","Cynthia Powell",NA,2021-04-12,"San Benito","high",36.490282,-121.149533,NA,231,"Amsinckia menziesii",NA,NA
"324","mg131367","Amsinckia menziesii","Cynthia Powell",NA,2021-04-13,"San Benito","high",36.482903,-121.198173,NA,308,"Amsinckia menziesii",NA,NA
"325","mg131854","Amsinckia menziesii","Cynthia Powell",NA,2021-04-14,"Santa Barbara","high",34.673386,-120.420486,NA,867,"Amsinckia menziesii",NA,NA
"326","mg157335","Amsinckia menziesii","R.A. Chasey",NA,2022-03-13,"Contra Costa","high",37.956469,-122.149916,NA,147,"Amsinckia menziesii",NA,NA
"327","mg163928","Amsinckia menziesii","David popp",NA,2022-05-07,"Tehama","high",40.103819,-122.045407,NA,222,"Amsinckia menziesii","Flowering","F"
"328","mg197891","Amsinckia menziesii","David popp",NA,2023-04-01,"Tehama","medium",40.105114,-122.040953,NA,68549,"Amsinckia menziesii","Flowering","F"
"329","mg198788","Amsinckia menziesii","David popp",NA,2023-04-08,"Butte","high",39.739185,-121.791837,NA,92,"Amsinckia menziesii","Flowering","F"
"330","mg199700","Amsinckia menziesii","David popp",NA,2023-04-13,"Placer","high",38.851015,-121.222089,NA,582,"Amsinckia menziesii","Flowering","F"
"331","mg22495","Amsinckia menziesii","David popp",NA,2016-04-03,"Butte","high",39.422903,-121.609641,NA,380,"Amsinckia menziesii","Flowering","F"
"332","mg236550","Amsinckia menziesii","Randy Huey","All Wildflower Seekers",2024-03-28,"Contra Costa","high",37.919437,-121.936864,NA,59,"Amsinckia menziesii",NA,NA
"333","mg237563","Amsinckia menziesii","Catherine Capone","Tulare County Flora",2024-04-03,"Tulare","high",36.430377,-119.313774,NA,48,"Amsinckia menziesii",NA,NA
"334","mg23923","Amsinckia menziesii","Thomas Reyes",NA,2016-03-26,"Tulare","high",36.544688,-118.895425,"North fork parking lot",452,"Amsinckia menziesii","Flowering","F"
"335","mg268402","Amsinckia menziesii","David popp",NA,2025-03-17,"Placer","high",38.868465,-121.227562,NA,122,"Amsinckia menziesii","Flowering","F"
"336","mg268922","Amsinckia menziesii","David popp",NA,2025-03-24,"Butte","high",39.771276,-121.769478,NA,75,"Amsinckia menziesii","Flowering","F"
"337","mg269784","Amsinckia menziesii","David popp",NA,2025-04-06,"Butte","high",39.581237,-121.549432,NA,73,"Amsinckia menziesii","Flowering","F"
"338","mg272002","Amsinckia menziesii","David popp",NA,2025-04-23,"Tehama","high",39.914029,-121.970201,NA,39,"Amsinckia menziesii","Flowering","F"
"339","mg272096","Amsinckia menziesii","David popp",NA,2025-04-24,"Butte","high",39.850622,-121.815236,NA,192,"Amsinckia menziesii","Flowering","F"
"340","mg272113","Amsinckia menziesii","David popp",NA,2025-04-24,"Butte","high",39.850515,-121.815545,NA,170,"Amsinckia menziesii","Flowering","F"
"341","mg272468","Amsinckia menziesii","David popp",NA,2025-04-26,"Butte","high",39.777563,-121.733705,NA,94,"Amsinckia menziesii","Flowering","F"
"342","mg273479","Amsinckia menziesii","David popp",NA,2025-04-29,"Sutter","high",39.242986,-121.797312,NA,81,"Amsinckia menziesii","Flowering","F"
"343","mg274124","Amsinckia menziesii","David popp",NA,2025-05-01,"Butte","high",39.554569,-121.434585,NA,45,"Amsinckia menziesii","Flowering","F"
"344","mg38349","Amsinckia menziesii","Lana Nguyen",NA,2017-03-27,"Orange","high",33.566289,-117.821081,"Fire break behind ranger station",50,"Amsinckia menziesii","Flowering","F"
"345","mg38488","Amsinckia menziesii","Heath Bartosh",NA,2017-03-25,"Contra Costa","high",37.882256,-121.727949,NA,722,"Amsinckia menziesii",NA,NA
"346","mg58561","Amsinckia menziesii","David popp",NA,2018-03-31,"Butte","high",39.597438,-121.554667,NA,314,"Amsinckia menziesii","Flowering","F"
"347","mg59919","Amsinckia menziesii","David popp",NA,2018-04-16,"Butte","high",39.793289,-121.842047,NA,314,"Amsinckia menziesii","Flowering","F"
"348","mg78473","Amsinckia menziesii","Anthony O'Dea","Upper Rudgear",2019-02-16,"Contra Costa","high",37.880286,-122.02584,NA,178,"Amsinckia menziesii","Flowering","F"
"349","mg78482","Amsinckia menziesii","Anthony O'Dea","Upper Rudgear",2019-02-17,"Contra Costa","high",37.881232,-122.028147,NA,121,"Amsinckia menziesii",NA,NA
"350","mg79848","Amsinckia menziesii","Catherine Capone",NA,2019-03-17,"Tulare","high",36.031924,-118.863838,"low foothill valley",129,"Amsinckia menziesii",NA,NA
"351","mg79854","Amsinckia menziesii","Catherine Capone",NA,2019-03-17,"Tulare","high",36.06358,-118.910142,"west of view point at Lake Success in a drainage area",361,"Amsinckia menziesii","Flowering","F"
"352","mg80210","Amsinckia menziesii","Catherine Capone",NA,2019-03-23,"Tulare","high",36.056771,-119.029989,NA,32,"Amsinckia menziesii","Flowering","F"
"353","mu12962","Amsinckia menziesii","Ron Vanderhoff",NA,2021-02-25,"Orange","high",33.6257,-117.8936,"North Star Beach, Upper Newport Bay",50,"Amsinckia menziesii","Flowering","F"
"354","mu13382","Amsinckia menziesii","Ron Vanderhoff",NA,2021-03-07,"Orange","high",33.683921,-118.025704,"Harriett Wieder Regional Park, 225m WSW of parking lot, Seapoint Dr., Huntington Beach",50,"Amsinckia menziesii","Flowering","F"
"355","mu13475","Amsinckia menziesii","Ron Vanderhoff",NA,2021-03-11,"Orange","high",33.6488,-117.6053,"Trabuco Creek wash, 100m NE SR241, O'Neill Park",50,"Amsinckia menziesii","Flowering","F"
"356","mu13647","Amsinckia menziesii","Paul Aigner",NA,2021-03-14,"Napa","high",38.8249,-122.3474,"14441-14599 Knoxville Rd, Napa, CA 94558, USA",7854,"Amsinckia menziesii",NA,NA
"357","mu1458","Amsinckia menziesii","Ron Vanderhoff",NA,2020-04-11,"Orange","high",33.8796,-117.7394,"Santa Ana River at Big Bend area, E of Yorba Linda",100,"Amsinckia menziesii","Flowering","F"
"358","mu15569","Amsinckia menziesii","Randy Huey","PLANT ID HELP",2021-05-02,"Napa","high",38.5128,-122.3554,"Moore Creek Trail, St Helena, CA 94574, USA",7854,"Amsinckia menziesii",NA,NA
"359","mu1904","Amsinckia menziesii","Ron Vanderhoff",NA,2020-04-21,"Orange","high",33.6629,-117.8548,"Adj. UCI Freshwater Marsh, Irvine",100,"Amsinckia menziesii","Flowering","F"
"360","mu23373","Amsinckia menziesii","Steven M Norris",NA,2022-03-27,"Ventura","high",34.1626,-119.0531,"CSUCI campus, eastern end of Round Mountain, overlooking water treatment plant, Camarillo, CA, USA",452,"Amsinckia menziesii",NA,NA
"361","mu23595","Amsinckia menziesii","Steven M Norris",NA,2022-04-03,"Ventura","high",34.1665,-119.0385,"CSUCI campus, University Glen, top of hill just north of Long Grade Creek, Camarillo, CA 93012, USA",452,"Amsinckia menziesii",NA,NA
"362","mu30632","Amsinckia menziesii","Alaine Arslan",NA,2023-04-13,"Butte","high",39.7958,-121.73,"Annie Bidwell Trail, Upper Bidwell Park, Chico, CA 95928, USA",7854,"Amsinckia menziesii",NA,NA
"363","mu40563","Amsinckia menziesii","R.A. Chasey",NA,2024-04-06,"Alameda","high",37.8001,-122.1081,NA,7854,"Amsinckia menziesii",NA,NA
"364","mu424","Amsinckia menziesii","Ron Vanderhoff","Holy Fire",2020-03-22,"Orange","high",33.6651,-117.4228,"@fire, Holy Fire, Main Divide Rd., 2.75 Rd. Mi. from Hwy 74, Santa Ana Mts.",100,"Amsinckia menziesii","Flowering","F"
"365","mu458","Amsinckia menziesii","Ron Vanderhoff","Holy Fire",2020-03-22,"Orange","high",33.6607,-117.4309,"@fire, Holy Fire, Main Divide Rd., +- 2.75 Rd. Mi. from Hwy 74, Santa Ana Mts.",100,"Amsinckia menziesii","Flowering","F"
"366","mu472","Amsinckia menziesii","Ron Vanderhoff","Holy Fire",2020-03-22,"Orange","high",33.6655,-117.4337,"@fire, Holy Fire, Main Divide Rd., +- 2.75 Rd. Mi. from Hwy 74, Santa Ana Mts.",100,"Amsinckia menziesii","Flowering","F"
"367","mu486","Amsinckia menziesii","Ron Vanderhoff",NA,2020-03-22,"Orange","high",33.5141,-117.5768,"Rancho Miss. Viejo, S Hwy 74, .5 mi E Christianitos Rd.",100,"Amsinckia menziesii","Flowering","F"
"368","mu982","Amsinckia menziesii","Ron Vanderhoff",NA,2020-03-29,"Orange","high",33.8003,-117.7555,"Santiago Creek Wash, between Irvine and Santiago Oaks Parks",100,"Amsinckia menziesii","Flowering","F"
"369","mu995","Amsinckia menziesii","Ron Vanderhoff",NA,2020-03-29,"Orange","high",33.8043,-117.7583,"Santiago Creek Wash, between Irvine and Santiago Oaks Parks",100,"Amsinckia menziesii","Flowering","F"
"370","oe2098","Amsinckia menziesii","michael o brien",NA,2011-05-08,"Los Angeles","high",34.111307,-118.711566,"White Oak Farm, a unit of Malibu Creek State Park",50,"Amsinckia menziesii","Flowering","F"
"371","oe3094","Amsinckia menziesii","Brett Stevenson",NA,2012-03-04,"Contra Costa","high",37.994498,-122.104096,"On a hillside between shopping centers and suburbia.",10,"Amsinckia menziesii","Flowering","F"
"372","oe3259","Amsinckia menziesii","Gary McDonald",NA,2012-04-01,"San Benito","high",36.66801,-121.0322,"1.6 mi. N. of Antelope Fire Control Station, Willow Springs, San Benito Co., CA",314,"Amsinckia menziesii","Flowering","F"
"373","po10752","Amsinckia menziesii","Steven M Norris",NA,2016-03-05,"Ventura","high",34.174057,-119.031975,"Along ridge line of hill to south of model airplane park, Camarillo Park, CSUCI campus",3,"Amsinckia menziesii",NA,NA
"374","po11406","Amsinckia menziesii","Steven M Norris",NA,2016-03-10,"Ventura","high",34.161106,-119.039675,"North facing slope of hillside to south of Malibu Hall, CSUCI campus",79,"Amsinckia menziesii",NA,NA
"375","po11426","Amsinckia menziesii","Steven M Norris",NA,2016-03-12,"Ventura","high",34.167673,-119.039113,"Along crest line of hill to west of University Glen, to south of concrete water tank",28,"Amsinckia menziesii",NA,NA
"376","po11445","Amsinckia menziesii","Steven M Norris",NA,2016-03-12,"Ventura","high",34.166659,-119.038862,"Top of hill to north east of Sage Hall, CSUCI campus",28,"Amsinckia menziesii",NA,NA
"377","po11453","Amsinckia menziesii","Steven M Norris",NA,2016-03-12,"Ventura","high",34.166188,-119.039711,"Top of hill to north east of Sage Hall, CSUCI campus",28,"Amsinckia menziesii",NA,NA
"378","po11617","Amsinckia menziesii","Steven M Norris",NA,2016-03-19,"Ventura","high",34.169967,-119.038005,"Near crest line of hill to west of University Glen, CSUCI campus, to west of metal water towers",28,"Amsinckia menziesii",NA,NA
"379","po11831","Amsinckia menziesii","Steven M Norris",NA,2016-02-19,"Ventura","high",34.16762,-119.039135,"Along crest line of hill to west of University Glen, to south of concrete water tank",28,"Amsinckia menziesii",NA,NA
"380","po133277","Amsinckia menziesii","Gary McDonald",NA,2019-04-19,"San Benito","high",36.66747,-121.03202,"1.62mi N of Antelope Fire Control Station, Willow Springs, San Benito Co., CA",79,"Amsinckia menziesii","Flowering","F"
"381","po14889","Amsinckia menziesii","David Ledger",NA,2016-04-16,"Shasta","high",40.527723,-122.172775,"Bascom Road near Milville Plains Road",10,"Amsinckia menziesii",NA,NA
"382","po224706","Amsinckia menziesii","Mary Ann Hannon","Sunol-Ohlone Herbarium Boraginaceae",2000-04-03,"Alameda","medium",37.515775,-121.83148,"Meadow area in front of Sunol Regional Wilderness Park Headquarters",31416,"Amsinckia menziesii",NA,NA
"383","po240616","Amsinckia menziesii","Julia Markey",NA,2022-03-30,"Los Angeles","high",33.71674,-118.315249,NA,314,"Amsinckia menziesii",NA,NA
"384","po244743","Amsinckia menziesii","Julia Markey",NA,2023-02-12,"Orange","high",33.845231,-117.784495,NA,10,"Amsinckia menziesii",NA,NA
"385","po245706","Amsinckia menziesii","John Rawlings","Jasper Ridge Biological Preserve (JRBP/JROH)",2023-03-19,"San Mateo","high",37.40882,-122.238,"Jasper Ridge Biological Preserve, Stanford University ; Road C",314,"Amsinckia menziesii","Flowering","F"
"386","po273096","Amsinckia menziesii","Steve Woodward",NA,2021-02-16,"Sacramento","high",38.638121,-121.23813,"Sailor Bar Park, Fair Oaks, Sacramento County",314,"Amsinckia menziesii",NA,NA
"387","po32992","Amsinckia menziesii","David Ledger",NA,2017-04-24,"Shasta","high",40.561042,-122.45945,"Purple Elm trail, 1 mile from trailhead on both sides of trail",10,"Amsinckia menziesii",NA,NA
"388","po35749","Amsinckia menziesii","David Ledger",NA,2017-05-14,"Siskiyou","high",41.97768,-122.44643,"Horseshoe Ranch Trail 1/4 mile from parking lot.",10,"Amsinckia menziesii",NA,NA
"389","po66969","Amsinckia menziesii","Gary McDonald",NA,2017-05-01,"San Benito","high",36.66674,-121.03541,"1.6 mi. N of Antelope Fire Control Station, Willow Springs, San Benito Co., CA",79,"Amsinckia menziesii","Flowering","F"
"390","po8146","Amsinckia menziesii","Steven M Norris",NA,2008-03-28,"Ventura","high",34.161823,-119.034746,"North facing slope of hillside to south of University Glen, CSUCI, roughly opposite intersection of Elephant Seal Cove and Channel Islands Drive, half-way or more up the slope",1257,"Amsinckia menziesii",NA,NA
"391","po85095","Amsinckia menziesii","David Ledger",NA,2018-03-28,"Shasta","high",40.494041,-122.498031,"Horsetown Clear Creek Preserve near trail head by parking lot",30,"Amsinckia menziesii",NA,NA
"392","po8656","Amsinckia menziesii","Steven M Norris",NA,2015-02-20,"Ventura","high",34.161077,-119.047602,"South face near crest of hill to west of Aliso Hall, CSUCI campus",314,"Amsinckia menziesii",NA,NA
"393","wb1194-161","Amsinckia menziesii","Brian and Eileen Keelan",NA,2009-03-20,"San Luis Obispo","high",35.12829,-119.84129,"Selby Cpgd -- Carrizo Plain NM",1200,"Amsinckia menziesii",NA,NA
"394","wb2494-187","Amsinckia menziesii","Slakey","AECOM",2023-08-04,"San Mateo","high",37.365337,-122.280597,"Midpen Preserves along Skyline Boulevard, including La Honda Creek, Thornewood, Coal Canyon, Russian Ridge, and Skyline Ridge",314,"Amsinckia menziesii",NA,NA
"395","gp13816","Amsinckia menziesii var. menziesii","Ron Vanderhoff",NA,2019-03-31,"Riverside","high",33.599448,-117.348752,"Elsinore Peak area, Santa Ana Mts.",100,"Amsinckia menziesii var. menziesii","Flowering","F"
"396","io45952","Amsinckia menziesii var. menziesii","Mary Conway",NA,2021-04-22,"Merced","high",37.05505,-121.21382,NA,78,"Amsinckia menziesii var. menziesii",NA,NA
"397","mg21915","Amsinckia menziesii var. menziesii","David popp",NA,2016-03-29,"Butte","high",39.595578,-121.541869,NA,201,"Amsinckia menziesii var. menziesii","Flowering","F"
"398","oe1479","Amsinckia menziesii var. menziesii","Mike Loomis",NA,2010-03-28,"Butte","high",39.599554,-121.545932,"North Table Mountain",50,"Amsinckia menziesii var. menziesii","Flowering","F"
"399","po246237","Amsinckia menziesii var. menziesii","Dianne Lake",NA,2023-03-30,"Contra Costa","high",38.015728,-121.795831,"Antioch Dunes: Stamm Unit",50,"Amsinckia menziesii var. menziesii",NA,NA
"400","po90166","Amsinckia menziesii var. menziesii","Gary McDonald",NA,2018-05-01,"San Benito","high",36.666926,-121.0351,"1.7mi NNW Antelope Fire Control Station, Willow Springs, San Benito Co., CA",79,"Amsinckia menziesii var. menziesii","Flowering","F"
"401","po193396","Amsinckia micrantha","Richard Spjut","CNPS Kern Chapter",2021-07-09,"Kern","high",35.439973,-118.851534,"San Joaquin Valley: Along the Kern River and trail that runs east off the north end of gravel parking area",314,"Amsinckia micrantha",NA,NA
